ID,source_url,type,alignment_with_topic,spelling_grammar_style,clarity_of_view_point,arguments_supporting_details,overall
1145,https://essayforum.com/writing/pte-billion-adults-legally-smoke-tobacco-long-75290/,Argumentative,3,4,4,4,15
1146,https://essayforum.com/writing/undergraduates-learn-whatever-fond-subjects-90290/,Argumentative,2,3,3,2,10
1147,https://essayforum.com/writing/unwanted-consequences-internet-existence-main-90155/,Argumentative,2,4,3,3,12
1148,https://essayforum.com/writing/present-received-someone-87236/,Narrative,2,3,3,2,10
1149,https://essayforum.com/writing/artificially-intelligent-robots-workplace-88949/,Argumentative,3,4,4,4,15
1150,https://essayforum.com/writing/family-television-friends-important-factors-75281/,Argumentative,2,3,3,2,10
1151,https://essayforum.com/writing/invest-railways-roads-give-reasons-80114/,Argumentative,3,3,3,3,12
1152,https://essayforum.com/writing/opinion-social-networks-damaging-relationships-91620/,Argumentative,3,4,3,4,14
1153,https://essayforum.com/writing/think-entertainers-worth-fortune-86829/,Argumentative,3,4,4,4,15
1154,https://essayforum.com/writing/people-likely-spend-leisure-time-online-local-73626/,Argumentative,2,3,3,2,10
1155,https://essayforum.com/writing/cars-cycles-mixed-same-roadway-might-cause-90777/,Argumentative,3,3,3,3,12
1156,https://essayforum.com/writing/downloading-songs-books-considered-crime-76942/,Argumentative,3,4,3,4,14
1157,https://essayforum.com/writing/music-necessary-human-traditional-modern-87947/,Argumentative,3,3,2,2,10
1158,https://essayforum.com/writing/advantage-disadvantage-watching-children-95325/,Argumentative,3,4,3,4,14
1159,https://essayforum.com/writing/people-believe-education-helping-individual-91934/,Argumentative,2,3,3,4,12
1160,https://essayforum.com/writing/positive-negative-effect-globalisation-89887/,Argumentative,3,3,3,4,13
1161,https://essayforum.com/writing/discussion-young-people-ignoring-traditional-75847/,Argumentative,3,4,4,4,15
1162,https://essayforum.com/writing/wearing-diferent-clothes-positive-negative-87050/,Argumentative,2,4,3,3,12
1163,https://essayforum.com/writing/people-interested-own-company-despite-dangers-72444/,Argumentative,2,3,3,2,10
1164,https://essayforum.com/writing/recently-people-tendency-living-own-77219/,Argumentative,3,3,3,4,13
1165,https://essayforum.com/writing/face-communication-increasing-internet-80190/,Argumentative,2,4,3,4,13
1166,https://essayforum.com/writing/wrting-people-think-beneficial-take-part-team-94492/,Argumentative,3,4,4,4,15
1167,https://essayforum.com/writing/life-high-rise-apartments-provides-better-91870/,Discussion,2,4,3,2,11
1168,https://essayforum.com/writing/machine-new-able-work-people-used-perform-pros-77434/,Argumentative,2,3,3,3,11
1169,https://essayforum.com/writing/people-think-sports-play-important-role-90116/,Argumentative,3,3,3,4,13
1170,https://essayforum.com/writing/automated-driving-system-may-replace-humans-91285/,Argumentative,2,3,2,3,10
1171,https://essayforum.com/writing/daily-light-foods-trigger-serious-disease-73448/,Argumentative,2,2,2,2,8
1172,https://essayforum.com/writing/believe-lot-scientific-research-waste-time-88151/,Argumentative,2,4,3,4,13
1173,https://essayforum.com/writing/internet-make-communication-easier-helps-75247/,Argumentative,2,2,2,2,8
1174,https://essayforum.com/writing/advent-technological-items-negative-impact-89847/,Argumentative,3,4,4,4,15
1175,https://essayforum.com/writing/changing-jobs-doing-same-job-discuss-view-give-94667/,Argumentative,2,4,3,4,13
1176,https://essayforum.com/writing/accepting-bad-circumstances-trying-deal-88375/,Argumentative,2,3,3,3,11
1177,https://essayforum.com/writing/government-ought-prioritize-railways-primary-80295/,Argumentative,3,3,3,4,13
1178,https://essayforum.com/writing/file-complaint-effective-80144/,Argumentative,2,2,2,2,8
1179,https://essayforum.com/writing/writting-best-way-solve-world-environmental-95947/,Argumentative,3,4,3,4,14
1180,https://essayforum.com/writing/athlete-dream-famous-sporty-stars-impressive-73921/,Argumentative,3,3,3,4,13
1181,https://essayforum.com/writing/write-effective-formal-email-91770/,Letter,3,4,3,2,12
1182,https://essayforum.com/writing/government-encourage-businesses-move-cities-90006/,Argumentative,3,3,3,2,11
1183,https://essayforum.com/writing/school-given-money-spend-one-thing-improve-77777/,Argumentative,3,3,3,3,12
1184,https://essayforum.com/writing/formal-pen-paper-examinations-best-method-76732/,Argumentative,2,3,2,2,9
1185,https://essayforum.com/writing/past-people-store-knowledge-books-90411/,Argumentative,2,3,3,2,10
1186,https://essayforum.com/writing/people-tie-companionship-one-particular-94310/,Argumentative,2,4,3,4,13
1187,https://essayforum.com/writing/cambridge-happiness-factors-87320/,Argumentative,3,4,3,4,14
1188,https://essayforum.com/writing/share-information-possible-limit-discuss-views-93202/,Argumentative,3,4,4,3,14
1189,https://essayforum.com/writing/summary-obama-congratulates-trump-73346/,Informative,2,3,2,1,8
1190,https://essayforum.com/writing/education-tuition-fees-studies-93376/,Argumentative,3,3,3,4,13
1191,https://essayforum.com/writing/question-benefits-universities-topic-93136/,Argumentative,3,3,3,4,13
1192,https://essayforum.com/writing/modern-era-pressure-faced-older-people-73980/,Argumentative,3,3,3,4,13
1193,https://essayforum.com/writing/discuss-advantages-disadvantages-famous-93309/,Argumentative,2,3,3,4,12
1194,https://essayforum.com/writing/reason-learning-different-language-77975/,Argumentative,2,3,3,3,11
1195,https://essayforum.com/writing/master-entrepreneurship-aas-proposed-study-85937/,Letter,3,4,4,3,14
1196,https://essayforum.com/writing/critical-judgment-work-experts-little-value-85210/,Argumentative,2,3,3,3,11
1197,https://essayforum.com/writing/children-become-adults-social-behavior-92661/,Argumentative,3,3,4,4,14
1198,https://essayforum.com/writing/various-plus-points-international-tourism-74445/,Argumentative,2,3,3,3,11
1199,https://essayforum.com/writing/sport-discuss-views-93187/,Argumentative,2,3,2,4,11
1200,https://essayforum.com/writing/free-time-activities-children-organized-parents-94772/,Argumentative,3,4,3,4,14
1201,https://essayforum.com/writing/people-treat-birds-cats-dogs-part-family-76801/,Argumentative,3,3,3,4,13
1202,https://essayforum.com/writing/spending-money-construction-new-85324/,Argumentative,2,4,3,2,11
1203,https://essayforum.com/writing/people-prefer-spend-money-save-advantage-80100/,Argumentative,2,3,2,3,10
1204,https://essayforum.com/writing/increasing-tendency-stay-alone-engaged-89698/,Argumentative,3,4,4,4,15
1205,https://essayforum.com/writing/reward-members-staff-giving-extra-money-76880/,Argumentative,2,3,3,3,11
1206,https://essayforum.com/writing/support-developing-countries-75905/,Argumentative,3,3,3,2,11
1207,https://essayforum.com/writing/tak-replace-parks-gardens-instead-93124/,Argumentative,2,3,3,3,11
1208,https://essayforum.com/writing/people-use-social-media-keep-news-85577/,Argumentative,2,3,3,3,11
1209,https://essayforum.com/writing/competitiveness-affect-individual-positive-79275/,Argumentative,3,4,3,4,14
1210,https://essayforum.com/writing/fixed-punishments-nevertheless-circumstances-82579/,Argumentative,3,3,3,2,11
1211,https://essayforum.com/writing/animals-exploited-people-same-rights-humans-88983/,Argumentative,3,4,3,3,13
1212,https://essayforum.com/writing/due-higher-life-expectancy-rates-retirement-94283/,Argumentative,2,3,3,2,10
1213,https://essayforum.com/writing/statements-changing-jobs-94808/,Argumentative,2,3,3,3,11
1214,https://essayforum.com/writing/modern-communications-mean-longer-necessary-73326/,Argumentative,2,3,3,2,10
1215,https://essayforum.com/writing/environment-economy-success-76992/,Argumentative,3,3,3,2,11
1216,https://essayforum.com/writing/cause-effect-topic-crime-safety-society-76163/,Argumentative,2,3,2,3,10
1217,https://essayforum.com/writing/goverment-funding-school-fees-91811/,Argumentative,3,3,3,4,13
1218,https://essayforum.com/writing/ibt-independency-young-adults-80898/,Argumentative,3,2,3,4,12
1219,https://essayforum.com/writing/opinion-advertising-87280/,Argumentative,2,2,2,3,9
1220,https://essayforum.com/writing/parents-show-children-way-become-significant-87226/,Argumentative,2,2,3,2,9
1221,https://essayforum.com/writing/history-one-object-reflect-modern-civilization-77611/,Argumentative,2,4,3,3,12
1222,https://essayforum.com/writing/beside-internet-advantages-people-think-76754/,Argumentative,2,2,3,4,11
1223,https://essayforum.com/writing/people-think-universities-make-sport-77690/,Argumentative,3,2,3,3,11
1224,https://essayforum.com/writing/least-words-write-opinion-paragraph-topic-95038/,Argumentative,3,3,3,3,12
1225,https://essayforum.com/writing/summary-self-flying-choppers-fight-wildfires-73650/,Informative,2,2,2,2,8
1226,https://essayforum.com/writing/argued-globalisation-lose-cultural-identity-86619/,Argumentative,3,4,3,4,14
1227,https://essayforum.com/writing/encourage-youth-engage-unpaid-community-work-91813/,Argumentative,2,3,3,2,10
1228,https://essayforum.com/writing/problems-posed-cities-population-89752/,Argumentative,2,3,3,2,10
1229,https://essayforum.com/writing/free-choice-subjects-study-assistance-81243/,Argumentative,3,3,3,4,13
1230,https://essayforum.com/writing/technology-food-making-inventions-changed-78691/,Argumentative,2,3,2,2,9
1231,https://essayforum.com/writing/countries-single-sex-education-models-mixed-89902/,Argumentative,2,3,3,4,12
1232,https://essayforum.com/writing/increasing-number-sports-facilities-improve-87962/,Argumentative,2,4,3,4,13
1233,https://essayforum.com/writing/relocating-cities-rural-areas-81619/,Argumentative,3,4,4,4,15
1234,https://essayforum.com/writing/internet-opinion-common-user-75097/,Argumentative,2,3,3,3,11
1235,https://essayforum.com/writing/reading-maths-three-major-77206/,Argumentative,3,4,4,4,15
1236,https://essayforum.com/writing/governments-control-amount-violence-media-76444/,Argumentative,2,3,3,3,11
1237,https://essayforum.com/writing/regulating-advertising-ministry-truth-decide-74387/,Argumentative,2,2,3,3,10
1238,https://essayforum.com/writing/people-busy-doing-different-things-90871/,Argumentative,2,4,4,2,12
1239,https://essayforum.com/writing/reason-learning-foreign-language-order-travel-81866/,Argumentative,2,3,2,3,10
1240,https://essayforum.com/writing/free-society-requires-having-freedom-express-80701/,Argumentative,2,3,2,2,9
1241,https://essayforum.com/writing/future-plans-design-prisons-learning-80235/,Argumentative,3,3,3,4,13
1242,https://essayforum.com/writing/government-put-tax-unhealthy-food-encourage-91786/,Argumentative,3,4,4,3,14
1243,https://essayforum.com/writing/youngsters-required-full-time-education-agree-96200/,Argumentative,3,3,3,4,13
1244,https://essayforum.com/writing/sugary-drinks-made-expensive-encourage-people-94309/,Argumentative,2,3,3,4,12
1245,https://essayforum.com/writing/countries-multinational-companies-products-80273/,Argumentative,2,4,4,4,14
1246,https://essayforum.com/writing/changes-family-structure-roles-positive-88174/,Argumentative,3,3,4,4,14
1247,https://essayforum.com/writing/best-age-learn-foreign-language-88461/,Argumentative,2,3,4,4,13
1248,https://essayforum.com/writing/college-university-fees-tuition-tertiary-80127/,Argumentative,3,4,3,3,13
1249,https://essayforum.com/writing/animal-species-becoming-extinct-due-human-85868/,Argumentative,3,3,3,4,13
1250,https://essayforum.com/writing/percentage-overweight-children-societies-86114/,Argumentative,2,3,3,3,11
1251,https://essayforum.com/writing/people-think-employers-strict-employees-dress-80058/,Argumentative,2,3,3,2,10
1252,https://essayforum.com/writing/friends-college-made-important-memories-grown-79633/,Argumentative,2,3,3,2,10
1253,https://essayforum.com/writing/countries-teenagers-jobs-students-think-good-88793/,Argumentative,2,2,2,2,8
1254,https://essayforum.com/writing/people-think-better-change-career-82578/,Argumentative,3,3,4,4,14
1255,https://essayforum.com/writing/ietls-academic-mobile-phone-85302/,Argumentative,2,3,3,3,11
1256,https://essayforum.com/writing/employee-benefits-information-technology-help-75980/,Argumentative,2,3,3,3,11
1257,https://essayforum.com/writing/men-women-making-decision-children-later-life-95844/,Argumentative,3,4,4,4,15
1258,https://essayforum.com/writing/choosing-university-far-home-country-write-76107/,Analytical,2,3,3,3,11
1259,https://essayforum.com/writing/pace-climate-change-preserve-wildlife-86464/,Argumentative,3,4,4,2,13
1260,https://essayforum.com/writing/travel-public-holidays-problems-solutions-76885/,Argumentative,3,4,4,4,15
1261,https://essayforum.com/writing/influence-human-beings-world-ecosystem-leading-87091/,Argumentative,2,3,3,3,11
1262,https://essayforum.com/writing/selecting-job-meet-living-standards-91614/,Argumentative,2,3,3,3,11
1263,https://essayforum.com/writing/flying-world-air-travel-restricted-75202/,Argumentative,2,3,3,2,10
1264,https://essayforum.com/writing/era-people-facing-major-issue-relating-rising-82176/,Argumentative,2,3,3,3,11
1265,https://essayforum.com/writing/learn-family-history-focus-present-94828/,Argumentative,3,3,3,3,12
1266,https://essayforum.com/writing/economic-developments-result-losing-76695/,Argumentative,3,4,3,4,14
1267,https://essayforum.com/writing/influence-television-computer-games-79984/,Argumentative,3,4,3,3,13
1268,https://essayforum.com/writing/governments-think-economic-progress-95826/,Argumentative,2,3,3,4,12
1269,https://essayforum.com/writing/describe-time-ate-something-like-86079/,Narrative,2,2,2,2,8
1270,https://essayforum.com/writing/governments-budget-money-sports-industry-93218/,Argumentative,3,3,3,4,13
1271,https://essayforum.com/writing/discuss-views-cheap-products-long-lasting-91205/,Argumentative,2,3,3,4,12
1272,https://essayforum.com/writing/punishment-necessary-help-children-distinguish-86566/,Argumentative,2,3,3,4,12
1273,https://essayforum.com/writing/working-home-efficient-travelling-94124/,Argumentative,3,3,2,4,12
1274,https://essayforum.com/writing/people-say-modern-society-use-animal-products-87536/,Argumentative,2,3,3,2,10
1275,https://essayforum.com/writing/traffic-accommodation-problems-increasing-88437/,Argumentative,2,3,3,3,11
1276,https://essayforum.com/writing/population-countries-includes-relatively-77775/,Argumentative,3,3,3,3,12
1277,https://essayforum.com/writing/allowing-children-make-own-choices-everyday-77867/,Argumentative,3,3,3,3,12
1278,https://essayforum.com/writing/governments-invest-money-repairing-roads-94260/,Argumentative,3,4,3,3,13
1279,https://essayforum.com/writing/transport-regulations-road-system-76724/,Argumentative,2,3,3,2,10
1280,https://essayforum.com/writing/opinion-people-chosen-take-holiday-trip-away-89825/,Argumentative,2,3,3,3,11
1281,https://essayforum.com/writing/punishment-learn-distinction-right-wrong-least-79043/,Argumentative,1,2,2,2,7
1282,https://essayforum.com/writing/advantage-disadvantage-going-travelling-year-88246/,Argumentative,2,2,3,3,10
1283,https://essayforum.com/writing/pros-cons-technology-affects-social-85280/,Argumentative,2,3,3,4,12
1284,https://essayforum.com/writing/increasing-number-women-choosing-delay-94853/,Argumentative,3,3,3,4,13
